Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
315,13339430,"Hemanth Kumar4805737292","2025-03-03 11:11:29",1.00000,3,hemanthkumar04082005
316,13430099,Seenivasan.M45,"2025-03-03 11:18:22",1.00000,4,seenivasanm45
317,13430563,"Nidhushan v","2025-03-03 11:34:05",1.00000,1,nidhushanv
318,13430523,"Hari Pandian","2025-03-03 12:35:44",1.00000,4,haripandian
319,13333616,"Krishika Vaishu R ","2025-03-03 12:37:57",1.00000,9,krishikavaishur
320,13333590,"Hashini S","2025-03-03 12:42:51",1.00000,2,hashinis23bfn0036
321,13430094,"hameedunesha s","2025-03-03 12:45:59",1.00000,7,hameeduneshas
322,13430913,Gopinath.P,"2025-03-03 13:16:42",1.00000,3,swathyvp
323,13431049,"Nametha renuga","2025-03-03 13:17:41",1.00000,2,nametharenuga
324,13431109,SwathyV.P,"2025-03-03 13:25:08",1.00000,1,vpswathy
325,13339192,"Nirupama Seshadri","2025-03-03 13:39:03",1.00000,10,nirupamaseshadri
326,13431344,"Roshika P 23BFN0058","2025-03-03 14:15:21",1.00000,1,roshikap23bfn0058
327,13431345,"Krishika Vaishu","2025-03-03 14:15:21",1.00000,1,krishikavaishu
328,13339257,"Jayavardhini A B","2025-03-03 14:23:23",1.00000,2,jayavardhiniab
329,13333625,niraimathi2005,"2025-03-03 14:37:18",1.00000,3,niraimathi100
330,13333594,"Akshitha Sureshbabu","2025-03-03 14:39:52",1.00000,3,akshithasureshbabu
331,13339248,Jeevithachezian,"2025-03-03 14:43:53",1.00000,3,jeevithachezian
332,13430285,Jayasriramki26,"2025-03-03 15:03:49",1.00000,8,jayasriramki26
333,13431574,"Akshaya Anand","2025-03-03 15:05:04",1.00000,2,akshayaanand57
334,13333615,"Prashastha K","2025-03-03 15:06:20",1.00000,5,prashasthak
335,13333600,"G Vasudha","2025-03-03 15:08:55",1.00000,3,gvasudha
336,13339341,"Ashvathi R2006","2025-03-03 15:34:43",1.00000,4,ashvathir2006
337,13339477,"Anushaa K M","2025-03-03 15:34:46",1.00000,2,anushaakm
338,13333588,"Monika Devi G","2025-03-03 15:36:57",1.00000,9,monika0214
339,13339484,"Roshini Malar ","2025-03-03 15:51:26",1.00000,2,roshinimalar
340,13339304,"kamali harish","2025-03-03 16:17:08",1.00000,2,kamaliharish
341,13339411,Sarasu.A,"2025-03-03 16:25:39",1.00000,2,sarasua
342,13432070,"Roshini S 23BFN0066","2025-03-03 16:29:13",1.00000,1,roshinis23bfn0066
343,13432082,saiganesh,"2025-03-03 16:31:43",1.00000,1,saiganesh172005
344,13333621,"Sowmiya B 23BFN0065","2025-03-03 16:33:33",1.00000,3,sowmiyab23bfn0065
345,13432101,SARAN070406,"2025-03-03 16:35:00",1.00000,1,saran070406
346,13432264,"Yuvanesh Madhan","2025-03-03 17:11:35",1.00000,2,yuvaneshmadhan
347,13432295,"K Mugil ","2025-03-03 17:12:05",1.00000,1,kmugil
348,13432034,Vertein,"2025-03-04 03:18:18",1.00000,2,vertein
349,13435639,"Med nadhir Djebbi","2025-03-04 05:35:17",1.00000,1,mednadhirdjebbi
350,13388306,daaaa1111124,"2025-03-04 19:50:54",1.00000,15,daaaa1111124
351,13399467,stephanie666,"2025-03-05 13:14:37",1.00000,7,stephanie666
352,13448848,"Victor Kapkaev","2025-03-06 08:09:22",1.00000,2,victorkapkaev
353,13206208,"taoyang xu","2025-01-11 09:04:42",0.99760,10,taoyangxu
354,13211214,"Guramrit Singh","2025-01-12 18:40:59",0.99521,3,guramritsingh9
355,13286336,"Nihal Kumar Sharma","2025-02-02 12:44:25",0.99282,4,nihalkumarsharma
356,12887910,"Karan A. Patel","2025-01-16 14:43:24",0.99043,3,thekapiswild
357,13265912,"Eddy Lee #2","2025-01-29 08:55:22",0.99043,2,eddyylee
358,6339428,mshivanshu10,"2025-02-09 14:20:17",0.99043,69,mshivanshu10
359,13294868,"[Deleted] ced80286-f287-471a-b278-66e7a31d402e","2025-02-20 14:24:54",0.98564,18,del=e516aa3313766404
360,13197888,"Muhammad Aref Rezvan Panah","2025-01-08 16:46:08",0.97607,1,mohdaref351
361,13208338,"Abhishek Verma #8","2025-01-12 15:36:45",0.97607,10,mohit123verma
362,13210210,"Aryan Chharia","2025-01-12 17:35:01",0.97607,6,aryanchharia
363,13197870,"Bahir saidi ","2025-01-08 17:05:53",0.96889,2,bahirsaidi
364,13211129,"Shrihan Tayal","2025-01-12 17:31:23",0.96889,1,shrihantayal1
365,13209358,"Gautam Deora 7","2025-01-12 05:29:08",0.96650,2,gautamdeora7
366,13211048,"Stuti Goyal","2025-01-12 17:05:52",0.96411,2,goyalstuts
367,13211045,Arnavagar,"2025-01-12 17:29:25",0.96411,3,arnavagar
368,13210926,"Samkit Jaina","2025-01-12 16:23:25",0.96172,1,samkitjaina
369,13213409,"Pranav Khurana 01170","2025-01-13 09:55:54",0.94976,1,pranavkhurana01170
370,13265593,Abd-alrhman,"2025-01-28 18:51:03",0.94976,12,abdalrhman2212
371,13374830,"Sunny Guan","2025-03-05 07:35:19",0.94976,53,sunnyguana
372,13360303,"Alex GUAN","2025-03-05 13:41:38",0.94976,23,guanyuzhen
373,13210978,"Manya Verma","2025-01-12 17:05:52",0.94736,3,manyaverma0154
374,13211014,"Stavya Goel","2025-01-12 16:53:02",0.94258,1,stavyagoel
375,13208645,"Baneet Singh Sachdeva","2025-01-26 21:19:11",0.94258,6,baneetsinghsachdeva
376,13312765,Babandeep_kaur,"2025-02-08 09:31:11",0.94258,1,babandeep06kaur
377,13312769,"Mehakdeep Kaur #2","2025-02-08 09:31:24",0.94258,1,mehakdeepkaur77
378,13312850,"Armaan Saini ","2025-02-08 09:50:15",0.94258,1,armaansaini20
379,13211100,"harshuldeep singh","2025-01-12 17:23:34",0.94019,1,harshuldeepsingh
380,13233611,"Brianna Reynon","2025-02-03 18:42:15",0.94019,37,briannareynon
381,12643780,"Marshal Patel3558","2025-02-01 09:51:29",0.94019,2,marshalpatel3558
382,13422941,HarshalPatil3558,"2025-03-01 19:37:00",0.94019,1,harshalpatil3558
383,13211311,Pranjalitz,"2025-01-12 18:51:22",0.93779,2,pranjalitz
384,13257838,"shin #6","2025-02-01 07:57:16",0.93301,21,shin200
385,13211622,"Khushi Dahiya","2025-01-12 21:38:37",0.93062,1,khushhii08
386,13197732,"Habibullah Farahmand","2025-01-08 15:56:21",0.92344,1,habibullahfarahmand
387,13203696,"LEO SHAO","2025-01-11 08:36:49",0.90909,11,leossl
388,13211552,"Nipun Jain #2","2025-01-12 20:47:39",0.90909,1,nipunjain3080
389,13357806,"Kausthubh Budoor","2025-02-18 23:25:58",0.90191,2,kausthubhbudoor
390,13211155,anirudhgarg7,"2025-01-12 17:41:09",0.89952,1,anirudhgarg7
391,13211255,"Nimisha Gujral","2025-02-08 06:42:30",0.89952,2,nimishagujral
392,13211451,"Sachet Singh Rawat","2025-01-12 20:19:23",0.89952,2,sachetsinghrawat
393,13210432,angad247,"2025-01-12 21:40:14",0.89952,3,angad247
394,13211662,"Madhav Bhardwaj","2025-01-12 22:11:49",0.89952,1,madbhardwaj
395,13211686,atithi,"2025-01-12 22:29:07",0.89952,1,atithi247
396,12993992,"THE CODEBENDERS 🎓","2025-01-10 10:36:24",0.89473,1,"benedictmokaya,francismwita,richardsylivesters"
397,13045031,"Digital Multimeter","2025-01-10 15:22:35",0.89473,2,"francismuasa,markcmaina"
398,7454766,radaru,"2025-02-12 10:10:25",0.89473,1,radaru
399,12668466," Duuuby","2025-02-23 08:53:35",0.89473,1,duuuby
400,12586707,"Aitbekov Alibek","2025-02-26 10:32:15",0.89473,1,aitbekovalibek
401,13241170,"Loïs Kindomba","2025-01-28 00:37:30",0.87320,24,loskindomba
402,9371565,"miura kazuma","2025-01-15 16:25:47",0.86842,8,miurakazuma
403,13213547,Nithiyanantham62,"2025-01-24 05:03:34",0.86842,55,nithiyanantham62
404,13237466,"Benoit Henry","2025-01-24 06:56:42",0.85645,23,benoithenry
405,13267460,"AAdel Aziza","2025-01-28 02:33:25",0.85406,9,aadelaziza
406,13264905,"Zizou AzizaA","2025-01-29 03:47:45",0.84928,24,zizouazizaa
407,13243913,"Adelaziza Useni","2025-01-28 05:10:55",0.84928,50,adelazizauseni
408,13124468,"charles l","2025-01-08 09:00:37",0.83971,14,charleslandeau
409,13362697,"Kosko sriperumbudoor","2025-02-18 23:28:10",0.83732,1,koskosriperumbudoor
410,13266893,"Brianna L. Reynon","2025-01-28 00:10:54",0.83014,18,briannalreynon
411,13183340,zzczzz,"2025-01-16 13:52:17",0.82775,11,"dddaaafeng,mingzibruce,pzcqssq,sourfish,yangsenmer,zzczzz"
412,13322863,"Logan Townsend","2025-02-24 23:12:30",0.82296,23,logantownsend
413,13286689,"Melody Jansen","2025-02-03 16:04:13",0.81818,4,melodyjansen
414,13295043,Macbucheron,"2025-02-05 12:59:11",0.81818,9,macbucheron
415,13333635,"Bhuvanesh. Y 23BFN0037","2025-03-03 17:09:08",0.81818,12,bhuvanesh0410
416,12408084,Zkerrr_z,"2025-01-10 13:13:12",0.81578,2,zkerrrz
417,13217468,wujiangbin,"2025-01-14 10:10:34",0.81578,1,wujiangbin521
418,13182428,"Chaknith Bin","2025-01-16 13:25:19",0.81578,8,chaknithbin
419,13225799,"YJ KIM #2","2025-02-07 05:50:36",0.81578,88,newyjkimliz03
420,13219849,HAIL_MMM.u2(2025),"2025-02-07 15:14:40",0.81578,115,"kwonchongmyung,seoeun0won34,yjkimliz03,yjlee9570"
421,13225631,test12yunji,"2025-02-07 15:13:42",0.81578,56,test12yunji
422,13213654,"Martin Rajniak","2025-01-20 21:55:42",0.81578,43,martinrajniak
423,13213022,gengen33,"2025-01-22 20:38:36",0.81578,5,gengen33
424,9734193,"Andries Danu","2025-01-24 07:22:43",0.81578,1,eu1234
425,13194348,"Ben Thomas #3","2025-02-05 08:46:55",0.81578,16,benthomas23
426,13355949,"youelene za","2025-02-21 09:01:47",0.81578,12,youeleneza
427,13315462,jmacd745,"2025-02-18 17:51:47",0.81578,8,jmacd745
428,13348716,Wake,"2025-02-18 02:48:22",0.81578,4,lixiangwakeheart
429,11921363,"Ashley L","2025-02-20 15:19:47",0.81578,1,ashleyleung
430,12075696,Andrey6158,"2025-02-25 13:51:46",0.81578,3,andrey6158
431,13411518,DavidDDD1210,"2025-03-05 10:10:29",0.81578,33,davidddd1210
432,2301121,"Fabiano Calado","2025-03-03 15:14:39",0.81339,10,calado
433,13140531,ArunSuresh123,"2025-01-10 03:56:45",0.81339,18,arunsuresh123
434,13206985,navin17s,"2025-01-15 13:15:40",0.81339,7,navin17s
435,13211330,Madhav_Garg_90,"2025-02-17 00:36:56",0.81339,3,madhavgarg90
436,13211387,"Udit Gupta #2","2025-01-13 18:45:18",0.81339,9,uditgupta080804
437,13217652,vigkrishna007,"2025-01-14 11:16:51",0.81339,1,vigkrishna007
438,13209235,icando55,"2025-01-15 05:55:26",0.81339,3,icando55
439,13229739,"Omotosho Quadri","2025-01-20 13:32:37",0.81339,14,omotoshoquadri
440,13192830,"Samarth Pujari","2025-01-23 05:53:48",0.81339,7,samarthpujari
441,13222179,SebasKHE,"2025-01-23 23:39:16",0.81339,18,sebaskhe
442,12845472,"Juan José Di Noto","2025-01-24 22:40:36",0.81339,23,juanjosdinoto
443,13260292,"Kang #6","2025-01-26 16:23:29",0.81339,2,kangscode
444,13289296,"while_ true_effort","2025-02-04 07:15:38",0.81339,3,whiletrueeffort
445,13294748,Submission_JOO,"2025-02-05 13:53:39",0.81339,12,submissionjoo
446,13294929,Submission2_JOO,"2025-02-04 12:59:23",0.81339,10,submission2joo
447,13295117,hide3222,"2025-02-04 13:59:01",0.81339,10,hide3222
448,13295400,ggle2ka,"2025-02-05 13:51:50",0.81339,18,ggle2ka
449,13293656,Kaggle_JOO,"2025-02-05 13:39:42",0.81339,13,kagglejoo
450,12859990,Nijntje252,"2025-02-09 07:49:15",0.81339,16,nijntje252
451,13307161,"Changmin Lee #2","2025-02-10 00:35:03",0.81339,4,diosamor
452,13320224,sohee_sama,"2025-02-11 11:56:14",0.81339,4,soheesama
453,13320250,"michael rowen","2025-02-21 09:31:46",0.81339,22,michaelrowen
454,13331354,parvnarula,"2025-02-12 15:43:19",0.81339,2,parvnarula
455,13331947,"Aditya Bayhaqie","2025-02-13 04:47:11",0.81339,3,adityabayhaqie
456,13348502,sreeteja,"2025-02-17 03:38:16",0.81339,9,sreetejan
457,13240599,"liux liux liux","2025-02-17 04:21:07",0.81339,12,liuxliuxliux
458,13035909,"Ns Noman","2025-02-17 17:20:58",0.81339,11,nsnoman
459,13386676,hurk234,"2025-02-22 15:01:50",0.81339,9,hurk234
460,11624767,"Rose Beltran","2025-03-06 01:40:03",0.81339,18,rosebeltran
461,3071071,heyhou,"2025-02-26 13:37:19",0.81339,1,heyhou
462,13389508,bottom364,"2025-03-02 04:44:35",0.81339,41,bottom364
463,13389507,MrrrrS,"2025-03-01 02:43:33",0.81339,8,mrrrrs
464,9554050,小山健斗,"2025-01-29 23:30:01",0.81100,16,oyama001
465,13014016,guoyubin,"2025-01-12 11:54:43",0.81100,1,allrightthatllbeok
466,11056839,"Mariyam Al Shatta","2025-01-19 17:45:16",0.81100,8,mariyamalshatta
467,13236267,102217164_Ayush_Mahajan,"2025-01-19 20:46:27",0.81100,5,ayushmahajan3108
468,13234345,mcwon2143,"2025-02-07 10:42:38",0.81100,43,mcwon2143
469,13241760,4_林偉琦,"2025-01-21 08:18:58",0.81100,1,linweichinm6131027
470,13248996,KjartanBrj,"2025-01-31 16:23:49",0.81100,19,kjartanbrj
471,13249293,Dorjpurev.B,"2025-01-27 09:42:11",0.81100,18,dorjpurevb
472,12477455,VladislavLassa,"2025-01-29 18:39:10",0.81100,1,vladislavlassa
473,13229487,"Gavrilis Christofidis","2025-01-30 13:49:54",0.81100,10,gavrilischristofidis
474,13285055,"CS3 - Team 2","2025-02-02 15:51:13",0.81100,15,"ayaanrege,sammief,shreyshreyshrey"
475,13268058,"Do1ma Sherpa","2025-02-03 02:08:47",0.81100,2,do1masherpa
476,13299993,oneraise5385,"2025-02-23 08:06:13",0.81100,15,oneraise5385
477,13341520,"koki mita","2025-02-19 01:14:16",0.81100,4,kokimita
478,13361645,"Amir Hassala","2025-02-19 03:40:30",0.81100,20,townie04
479,13363862,"Seungyeon Isla Lee","2025-02-19 06:13:30",0.81100,7,seungyeonislalee
480,13390689,KAICHIEHLIU,"2025-02-24 07:15:26",0.81100,14,kaichiehliu
481,13407328,"Nick Mosquera","2025-02-26 23:45:45",0.81100,1,nickmosquera
482,13389505,"liu kai chieh","2025-03-02 06:03:14",0.81100,22,liukaichieh
483,13437795,2242859&2242812,"2025-03-05 08:43:50",0.81100,6,"ipython1,liulingzhi666"
484,13192239,xyj2024110222,"2025-01-07 07:38:58",0.80861,1,xyj2024110222
485,2650632,abramc,"2025-03-06 01:52:23",0.80861,42,abramc
486,13118762,NNXzzx,"2025-01-10 14:19:59",0.80861,10,nnxzzx
487,5999708,ChromaticRain,"2025-01-11 01:43:38",0.80861,15,"chromaticrain,serichaoo"
488,13192549,avspaendonck,"2025-01-14 16:48:28",0.80861,15,avspaendonck
489,9720747,AugustinJ7698,"2025-01-16 06:40:05",0.80861,1,augustinj7698
490,12731370,IvanSanachev,"2025-01-21 12:03:56",0.80861,7,ivansanachev
491,13294781,"Tanguy Rousse","2025-02-05 12:14:41",0.80861,15,tanguyrousse
492,13277354,"Yiwei Li","2025-02-09 08:00:43",0.80861,25,yiweili2001
493,127282,Comalf,"2025-02-13 20:34:20",0.80861,1,comalf
494,10136353,302458-พงศ์เทพ,"2025-02-15 15:35:03",0.80861,11,nennoi
495,13429313,"Sean Shu","2025-03-03 12:11:33",0.80861,1,seanshu689
496,13439540,"Seda Senbol","2025-03-04 18:18:42",0.80861,4,cosmicetrangere
497,9835793,comp8oe,"2025-03-05 03:38:11",0.80861,4,comp8oe
498,13049727,"Stephen Mod","2025-01-13 00:35:30",0.80622,32,stephenmod
499,13062002,"Poliedro Rajonchez","2025-01-06 18:14:20",0.80622,5,poliedrorajonchez
500,13065840,Keltiber,"2025-01-06 18:15:28",0.80622,1,keltiber
501,13040789,SIE_INFADE_avelgar_jsaicel,"2025-01-06 18:15:53",0.80622,10,"alonsovelizgarcia,javiersaiz"
502,13189867,"Yuki Maeda","2025-01-08 05:34:50",0.80622,4,yukim0359
503,13198648,"Aditya Rao #4","2025-01-08 22:28:08",0.80622,1,adityamrao
504,12947875,"Code Titans","2025-01-09 16:00:41",0.80622,2,"joyanyango02,lynnjeri,oteianomware"
505,13179779,Kavehnasirilari,"2025-01-13 19:36:42",0.80622,12,kavehnasirilari
506,13088642,"Listed company","2025-01-17 01:33:10",0.80622,40,"itigobanana,kamata04,skerrrrr,yz0113"
507,361607,itexname,"2025-02-05 06:32:40",0.80622,11,itexname
508,13235712,"[Deleted] 5767654c-b25d-4a0c-b248-f01e9dd606ac","2025-01-19 16:28:52",0.80622,5,del=963e8221aeeb0011
509,13079079,Youth.SA,"2025-01-20 16:54:33",0.80622,1,youthsa
510,13241034,cvache,"2025-01-21 04:24:11",0.80622,2,cvache
511,13237195,furvn4,"2025-01-30 05:22:12",0.80622,25,furvn4
512,8006917,ya,"2025-01-23 22:19:58",0.80622,19,yasutakainoue
513,12546270,"Makoto Ishitsuka","2025-01-22 14:05:15",0.80622,1,makotoishitsuka
514,11175090,Faber10,"2025-01-26 09:35:20",0.80622,6,faber10
515,12557651,坪倉響希,"2025-02-03 00:36:50",0.80622,16,tsubokurahibiki
516,12741387,iayumn,"2025-01-28 12:15:11",0.80622,1,iayumn
517,10682041,minpoku,"2025-02-05 15:32:50",0.80622,40,minpoku
518,3936757,"Vecheslav Eremeev","2025-03-03 16:40:08",0.80622,523,lorddiablo74
519,13286059,"Hiroshi Oogami","2025-02-11 02:51:27",0.80622,10,hiroshioogami
520,12555963,田久保GenBurtenカイジ,"2025-02-03 02:03:11",0.80622,10,genburten
521,4898538,"Robbie Deegan","2025-02-14 03:24:00",0.80622,4,galwaybob
522,13246504,"lpihlak01EDU johvi_01_2025","2025-02-08 10:28:29",0.80622,12,lpihlak01edujohvi
523,13317873,titille,"2025-02-10 15:23:24",0.80622,10,titille
524,13329494,SHIN/CHULMIN,"2025-02-22 12:50:51",0.80622,59,shinchulmin
525,13289442,radshige3,"2025-02-20 15:10:51",0.80622,6,shigetoshinoda
526,13380924,ttttttw,"2025-02-24 21:41:54",0.80622,2,tingweii4
527,12455605,"Станислав Козловский","2025-03-03 18:30:04",0.80622,30,stas96mufc
528,13404636,yuyatakeda_jasmine,"2025-02-26 11:09:47",0.80622,1,yuyatakedajasmine
529,13357081,yslalice,"2025-03-01 04:42:07",0.80622,5,yslalice
530,13418770,liuaman,"2025-02-28 23:54:10",0.80622,4,liuaman
531,13423754,村松　琢真,"2025-03-02 02:18:47",0.80622,1,takuma180
532,13411158,"TAKURU YOSHIOKA","2025-03-06 08:38:49",0.80622,34,yoshioka2004
533,12716969,washiotarou,"2025-01-06 18:42:28",0.80382,1,washiotarou
534,13075568,"Niels de Jong","2025-01-10 21:42:59",0.80382,1,nadejong
535,13209489,QinYaoyi,"2025-01-12 06:25:43",0.80382,1,qinyaoyi
536,13094147,"Shinichi Nakamura","2025-01-25 00:49:14",0.80382,9,westnews
537,13241826,jennisjane,"2025-01-25 05:08:08",0.80382,4,jennisjane
538,13249366,Protogenic,"2025-01-23 07:03:08",0.80382,1,protogenic
539,12472471,unitt_a,"2025-01-27 08:08:30",0.80382,2,unitta
540,13225813,seoeunparkis0won,"2025-02-07 15:03:51",0.80382,44,seoeunparkis0won
541,13279233,enenemdwkd,"2025-01-31 11:52:35",0.80382,6,enenemdwkd
542,10228041,"Dongxuan Hou","2025-02-17 03:42:33",0.80382,8,dongxuanhou
543,13282760,KentaWatanabe,"2025-02-01 14:13:13",0.80382,3,kwtnb22
544,6958479,"ZH YAN","2025-02-03 14:47:54",0.80382,11,zihengyan
545,13295507,"Ethan Berneau","2025-02-04 14:58:45",0.80382,3,ethanberneau
546,13295059,sghepo,"2025-02-05 12:19:22",0.80382,16,sghepo
547,13295113,"Ruoran ZHOU","2025-02-05 12:30:12",0.80382,13,ruoranzhou
548,13293930,Auxance,"2025-02-05 12:50:22",0.80382,19,auxance
549,13288243,"Manuel Enns","2025-02-05 23:55:33",0.80382,7,manuelenns
550,13325011,"luc gilliot","2025-02-11 20:17:40",0.80382,5,lucgilliot
551,13343451,fdezdff,"2025-02-14 18:20:48",0.80382,2,fdezdff
552,13341922,oepfelcasper,"2025-02-15 15:54:01",0.80382,4,oepfelcasper
553,13351238,ANTONE2,"2025-02-16 15:47:22",0.80382,1,antone2
554,10851438,d.germanovich,"2025-02-16 16:14:49",0.80382,2,dgermanovich
555,13361514,smoothyy,"2025-02-18 16:59:01",0.80382,1,smoothyy
556,13357633,schoi27,"2025-02-19 02:21:39",0.80382,18,schoi27
557,13362154,"Jonnie Apples","2025-02-19 03:14:27",0.80382,20,townsend04
558,13358257,"Tang Xian Yu","2025-02-19 03:47:00",0.80382,3,tangxianyu0
559,13376956,"Jair Ortega","2025-02-20 18:38:50",0.80382,8,jairortega
560,13354580,"b tatlisu","2025-02-25 14:19:03",0.80382,69,bt7894564
561,13398470,"[Deleted] 8ea18e3b-b3c4-4142-880b-4c0e626fab0f","2025-02-25 07:44:55",0.80382,1,del=67ca05972243331b
562,13425379,"[Deleted] 47c4db4d-ba50-4864-8400-01e641bb6e4d","2025-03-02 10:25:06",0.80382,10,del=d9a3d2b2c6d62721
563,13425544,"[Deleted] 19733240-c5c8-4046-98f0-11bb5ad4c37a","2025-03-02 13:41:31",0.80382,5,del=1a50c4520e681acd
564,13426252,"hyeeun #2","2025-03-02 13:45:40",0.80382,2,hye1031
565,13403063,chenhao00,"2025-03-03 13:20:04",0.80382,8,chenhao00
566,12819003,Mathru,"2025-03-05 05:49:11",0.80382,2,mathru
567,13442664,"Patrick Dreesmann","2025-03-05 13:49:49",0.80382,6,havald
568,13188305,"Koti Chandrasekaran","2025-01-06 06:36:02",0.80143,1,kotich
569,13189254,"Chisanupong Paweang","2025-01-06 11:00:31",0.80143,1,chisanupongpaweang
570,13189360,"Thinnakon Taenpromma","2025-01-06 11:33:49",0.80143,2,thinnakontaenpromma
571,13189354,"Chengxuan Zh","2025-01-06 12:10:05",0.80143,10,chengxuanzh
572,13189625,Element138,"2025-01-06 12:57:05",0.80143,1,element138
573,13191204,"Prerna Anand","2025-01-06 23:26:31",0.80143,1,p9anandsf
574,13194619,"Emerson Diego","2025-01-07 20:28:13",0.80143,1,emersondiego
575,13195752,Priyanshu98989,"2025-01-08 06:58:35",0.80143,4,priyanshu98989
576,13195283,zhb210,"2025-01-08 08:44:08",0.80143,3,zhb210
577,13160859,sportmax,"2025-01-08 15:38:14",0.80143,2,sportmax
578,13203108,"Wong Wai Jit, Ryan","2025-01-10 04:42:25",0.80143,1,untitleddocument
579,13203364,AkiC9954,"2025-01-10 06:33:54",0.80143,1,akic9954
580,13203431,"Janavi Chauhan","2025-01-10 06:59:42",0.80143,1,janavichauhan
581,10736920,fangbingxiao,"2025-01-13 13:42:03",0.80143,17,fangbingxiao
582,12397439,Parth4384,"2025-01-10 12:02:32",0.80143,1,parth4384
583,13202037,Nikallos,"2025-01-10 12:48:41",0.80143,2,nikallos
584,13204879,"Daniel Saborido Torres","2025-01-10 14:20:38",0.80143,1,danielsaboridotorres
585,13198619,SkatterBrain,"2025-01-10 17:01:17",0.80143,2,skatterbrain
586,13206746,"Oudom Bol","2025-01-11 07:56:11",0.80143,1,oudombol
587,13207477,aastha_0711,"2025-01-12 05:33:57",0.80143,7,aastha0711
588,13207652,"Nathan Tranchant","2025-01-11 13:25:51",0.80143,2,tranchant
589,13208328,atomicLogic,"2025-01-11 17:26:55",0.80143,1,atomiclogic
590,13210301,Migas0072,"2025-01-12 13:13:32",0.80143,2,migas0072
591,13211523,d.pl41nv13w,"2025-03-06 08:28:46",0.80143,217,dpl41nv13w
592,13212438,"Tim Cao","2025-01-13 11:50:17",0.80143,4,timcao
593,13215669,"Marcelo Rossignoli","2025-01-13 23:09:37",0.80143,1,mrossignoli
594,13215952,JunieMV,"2025-01-14 01:54:30",0.80143,1,juniemariam01
595,12883021,"Louis Vintro","2025-01-15 02:35:11",0.80143,11,louisvintro
596,13210679,TChx,"2025-01-18 18:44:13",0.80143,19,tchxyz
597,13221266,"Janek #2","2025-01-15 10:27:43",0.80143,1,janeksuess
598,13225714,"Toqa ibrahim Ahmed","2025-01-16 12:44:31",0.80143,1,toqaibrahimahmed
599,13197957,Valentine_prd,"2025-01-16 13:19:51",0.80143,3,valentineprd
600,12954820,"Imants Dolgins","2025-01-16 18:05:01",0.80143,2,imantsdolgins
601,13227141,PavlovVS,"2025-01-16 22:09:41",0.80143,2,pavlovvs
602,13223797,"Faisal Alghamdi","2025-01-16 23:08:40",0.80143,4,nasterslitch
603,13181583,"Izzy Stein","2025-01-17 23:46:05",0.80143,1,izzystein
604,13232321,ashfakrz,"2025-01-18 14:56:32",0.80143,2,ashfakrz
605,13233844,yyysss1,"2025-01-19 04:34:34",0.80143,2,yyysss1
606,13233906,"Zehua Liu","2025-01-19 16:59:56",0.80143,3,goatofwstreet
607,13236409,"Zhanadil Nurtoleuov","2025-01-20 22:05:02",0.80143,12,znurtoleuov
608,13241641,FrankChang08,"2025-01-21 07:37:22",0.80143,1,frankchang08
609,12761189,"Tank Tank","2025-01-21 09:57:53",0.80143,12,tanktank6190
610,13242892,DylanHD,"2025-01-22 21:52:05",0.80143,8,dylanhd
611,13240213,"CJ Skaggs","2025-01-22 03:33:52",0.80143,2,cjskaggs
612,13245821,"Karen Walsh","2025-01-22 08:14:07",0.80143,1,karenwalsh
613,2064892,bossam,"2025-01-22 10:01:51",0.80143,1,bossam
614,13247778,"Asya Ünal","2025-01-22 21:47:45",0.80143,6,asyanal
615,13156851,mrlee319,"2025-01-23 12:21:50",0.80143,2,mrlee319
